rocket-powered luge	Pratique de la luge à réaction
rocket-powered luge board	Luge à réaction
rocket-propelled grenade	Grenade de lance-grenades
rockhopper penguin	Gorfou sauteur (oiseau)
rocking chair	Fauteuil à bascule, chaise à bascule, chai
rocking horse	Cheval à bascule
roe deer	Chevreuil
roebelen date palm	Dattier du Mékong
roger dodger	Manière humoristique de dire roger (« bien
rogue borrower	Emprunteur pourri
rogue planet	Planète errante ; planète vagabonde
rogue state	État voyou
rogue wave	Vague scélérate
role model	Modèle, personne qui sert d’exemple de la
role-playing game	Jeu de rôle
roll back	Refoulement
roll bond	Soudage par colaminage
roll call	Appel, dans le sens appel des noms d’une l; Liste nominative
roll on	Passer le temps; Vivement
roll on-roll off	Roulage
roll on-roll off ship	Roulier
roll out	Rouler, passer au rouleau, étaler; Parution, déploiement; Sortir un produit, dép
roll the dice	Tenter sa chance, prendre le risque
roll under	Jet sous une valeur : le fait, pour réussi
roll up	Enrouler, rouler; Retrousser (ses manches); Arriver, se pointer
roll up banner	Bannière mobile
rolla bolla	Rouleau américain
rolled fillet	Paupiette de viande
roller coaster	Montagnes russes , grand huit
roller dance	Dance pratiquée avec des rollers
roller hockey	Hockey sur patins à roulettes
roller shoes	Chaussure à roulettes
roller skate	Patin à roulettes
roller skating	Patinage à roulettes
roller skating rink	Lice
roller swap	Échange renouvelable
rolling agenda item	Point récurrent
rolling kayak	Esquimautage
rolling pin	Rouleau à pâtisserie
rolling stock leasing company	Société de matériel ferroviaire
rolling stock operating company	Société de matériel ferroviaire
rolling take-off	Roulage-décollage
rolling-circle replication	Réplication en cercle roulant
rolling-road wagon	Wagon roulier
rollover credit	Crédit à taux révisable
romaine lettuce	Laitue romaine, variété de laitue
roman alphabet	Alphabet latin
roman candle	Chandelle romaine
roman dodecahedron	Dodécaèdre romain
roman noir	Roman noir
roman numeral	Chiffre romain
romance language	Langue romane
romantic orientation	Orientation romantique
romeo and juliet couple	Couple qui s’est marié sans l’accord des p; Par analogie avec les personnages ép
rond de jambe	Rond de jambe
rood screen	Jubé
roof tile	Tuile que l’on met sur les toits
roof window	Abat-jour
room service	Service de chambre. Service qui permet de
root beer	Racinette
root cause	Cause racine
root certificate	Certificat racine
root for	Encourager, soutenir
root locus	Lieu d’Evans, placement des pôles
root vegetable	Légume-racine
root-mean-square value	Valeur efficace
rorschach test	Test de Rorschach
rose bush	Rosier
rose chafer	Cétoine
rose garden	Roseraie
rose water	Eau de rose
rot gut	Alcool non raffiné, de basse qualité. Tord; Non raffiné, de basse qualité (en pa
rotary drilling	Forage rotatif
rotary pick-up	Ramasseur
rotary steerable drilling	Forage rotatif directionnel
rotating chair	Tabouret tournant
rotating plug	Bouchon tournant
rotating warning light	Gyrophare
rotational molding	Rotomoulage
rotational moulding	Rotomoulage
rotator cervicis	Muscle rotateur du cou
rotator lumborum	Muscle rotateur des lombes
rotator thoracis	Muscle rotateur du thorax
rotatory dispersion	Dispersion rotatoire optique
rote learning	Apprentissage par cœur
rotten egg gas	Synonyme de hydrogen sulfide (sulfure d’hy
rough endoplasmic reticulum	Réticulum endoplasmique rugueux ou granule
rough-legged buzzard	Buse pattue
round baler	Ramasseuse-presse pour balles cylindriques
round barrow	Tumulus
round number	Compte rond
round off	Arrondir (rendre la forme plus ronde); Arrondir (rendre un nombre plus rond); Ac
round robin	Pétition signée de manière circulaire afin; Tournoi à la ronde (dans lequel les
round shot	Boulet de canon
round the clock	Vingt-quatre heures sur vingt-quatre
round trip	Aller-retour
round window	Fenêtre de la cochlée
round-leaf buchu	Buchu (Agathosma betulina)
round-leaved penny-cress	Tabouret à feuilles rondes
rovibronic transition	Transition rotovibronique
roving bridge	Pont permettant de déplacer le chemin de h
row house	Maison en bande
royal fern	Osmonde royal
royal flush	Quinte flush royale
royal penguin	Gorfou de Schlegel (oiseau)
royal we	Nous de majesté
rss feed	Flux RSS
rub it in	Remuer le couteau dans la plaie , tourner
rub out	Effacer en frottant
rubber band	Élastique
rubber stamp	Métaphore politique pour qualifier une ins
rubber tree	Arbre à caoutchouc
rubble pile	Agrégat gravitationnel
rubine red	Couleur rubis, utilisée notamment par le P
ruby chocolate	Chocolat ruby
rufous-breasted sparrowhawk	Épervier menu
rufous-capped antshrike	Batara à tête rousse
rufous-chested sparrowhawk	Épervier menu
rufous-winged antshrike	Batara à ailes rousses
rug pull	Pour une équipe de développement, fait d’a; Pour une équipe de développement, ab
rugby football	Rugby
rugby league	Rugby à XIII
rugby player	Joueur ou Joueuse de rugby ; rugbyman, rug
rugby union	Rugby à XV
rule of cool	Principe selon lequel tout ce qui est supe
rule of law	État de droit, autorité de la loi, primaut
rule of the law	Primauté du droit
rule of three	Règle de trois. Le calcul x = bc / a pour; Règle de la structure d’histoire disa
rule of thumb	Règle générale, règle dont l’expérience mo; Au doigt mouillé
rule out	Exclure
ruling class	Classe dirigeante
rum baba	Baba au rhum
rumenic acid	Acide ruménique (acide octadéca-9Z,11E-dié
rummage sale	Vide-grenier
rumour has it	Le bruit court
run across	Croiser (faire le même trajet, mais en sen; Traverser [en courant]
run aground	Échouer
run average	Décompte final
run away	S’enfuir, fuir
run by	bitransitif Soumettre quelque chose (un pr
run down	Descendre en courant; Abaisser, aboyer sur; Faire épuiser
run dry	Se tarir
run game on	Jouer un tour à (quelqu'un)
run in	Définition manquante ou à compléter. (Ajou
run into	Croiser
run out	Épuiser, consommer totalement
run out of	Épuiser le stock de
run rampant	Sévir
run rings around	Surpasser, surclasser, battre à plate cout
run the gauntlet	subir le châtiment des baguettes
run time	Runtime
run up	Hisser sur; Course d'approche du lanceur avant qu'il n; Accumuler
run up against	Croiser (faire le même trajet, mais en sen
run-flat tyre	Pneu à roulage à plat
run-in period	Rodage
run-on-flat tyre	Pneu à roulage à plat
runaway plasmid	Plasmide autoamplifiable
runner up	Vice-champion, celui qui finit deuxième d'
running board	Marchepied
running mate	Colistier, candidat à la vice-président
running piglet syndrome	Syndrome du cochon qui court
running track	Piste
running treadmill	Tapis de course
runtime software	Moteur d’exécution
rural speed limit	Limitation de vitesse rurale
rush at	Se jeter sur
rush hour	Heure de pointe, heure d’affluence
russian drab yellow hound	Race de chien russe
russian roulette	Roulette russe
russian tail	Anomalie statistique présentant la forme d
rutabaga plant	Navet
rutic acid	Synonyme de capric acid (acide caprique)
rutinic acid	Synonyme de capric acid (acide caprique)
ryukyuan languages	Langues ryūkyū
s-butyl acetate	Acétate de sec-butyle, éthanoate de sec-bu
sacred cow	Vache sacrée
sacred eroticism	Érotisme sacré
saddle shoe	Chaussure du genre oxford dont certaines p
safari park	Parc safari
safe and sound	Sain et sauf
safe area	Zone sécurisée
safe corridor	Couloir de sauvegarde
safe distance	À distance de sécurité
safe geometry	Forme géométrique sûre
safe harbor	Cadre de sécurisation fiscale
safe harbour	Cadre de sécurisation fiscale
safe operating space	Espace de fonctionnement sûr
safe sex	Rapports sexuels protégés
safe zone	Zone sécurisée
safety analysis	Analyse de sûreté
safety analysis report	Rapport de sûreté
safety belt	Harnais de sécurité; Bouée de sauvetage; Ceinture de sécurité
safety car	Voiture de sécurité, véhicule qui sert à n
safety class	Classe de sûreté
safety criterion	Critère de sûreté
safety function	Fonction de sûreté
safety objective	Objectif de sûreté
safety orange	Couleur orange normalisée (Pantone 152 ; C
safety report	Étude de dangers
safety requirement	Exigence de sûreté
safety review	Réexamen de sûreté
safety valve	Soupape de sûreté
sage method	Analyse en série de l’expression des gènes
saharan sand cat	Sous-espèce nominotypique du chat des sabl
sailing ship	Voilier, navire voilier
saint bernard	Saint-bernard (race de chien)
sal ammoniac	Chlorure d’ammonium (NH₄Cl)
sal armagnac	Chlorure d’ammonium (NH₄Cl)
sal volatile	Synonyme de ammonium carbonate
salad bar	Bar à salade, buffet où l’on sert des sala
salad dressing	Sauce salade, vinaigrette, sauce froide
salami technique	Politique du saucissonnage
salary cap	Plafond salarial
sales department	Service commercial
sales director	Directeur commercial
salmon pink	Rose saumon (couleur). #F88E55
salmon shark	Requin saumon
salsa sauce	Sauce salsa
salt armoniack	Chlorure d’ammonium (NH₄Cl)
salt cellar	Salière
salt of hartshorn	Synonyme de ammonium carbonate
salt shaker	Salière
salty dog	Loup de mer
sampling grid	Maille d’échantillonnage
sampling interval	Pas d’échantillonnage
san diegan	san diegan; San Diegan
sand buggy	Petit véhicule tout terrain
sand cat	Chat des sables (Felis margarita); Chat des sables (individu appartenant à ce
sand leek	Ail rocambole, rocambole
sand nigger	Personne originaire du Moyen-Orient ou du
sand rail	Petit véhicule tout terrain
sandbox game	Jeu bac à sable
sandhoff disease	Maladie de Sandhoff
sandwich tern	Sterne caugek
sanitation truck	Camion poubelle, camion à ordures
sap wood	Aubier
sapele mahogany	Sapelli, cédrat d’Afrique, assié
sapelli mahogany	Sapelli, cédrat d’Afrique, assié
sapienic acid	Acide sapiénique (acide hexadéc-6Z-énoïque
sapropelic coal	Charbon sapropélique
sat down	Assis, assiégé
sat nav	Naviguer ou conduire grâce à un système de
satellite angular elevation	Hauteur angulaire du satellite
satellite based-data	Donnée satellitaire
satellite cluster	Grappe de satellites
satellite constellation	Constellation de satellites
satellite data	Donnée satellitaire
satellite dna	ADN satellite
satellite navigation	Navigation par satellite
satellite photo	Photo satellite
satellite photograph	Photo satellite
satellite photography	Photo satellite
satellite picture	Image satellitaire
satellite position finding	Localisation par satellite
satellite positioning	Localisation par satellite
satellite radionavigation	Radionavigation par satellite
satellite rna	ARN satellite
satellite track	Passage de satellite
satellite tracker	Suiveur de satellite
satellite-borne photography	Photo satellite
satin and silk	Lait
saturated fat	Gras saturé
saturated fatty acid	Acide gras saturé
saturated zone	Zone saturée
saturday of light	Synonyme de Holy Saturday (samedi saint)
satured boiling	Ébullition franche
saucer barrow	Tumulus composé d’un monticule bas flanqué
saucisse de toulouse	Saucisse de Toulouse
sausage fest	Événement rassemblant presque exclusivemen
sausage party	Party de saucisses
sausage roll	Friand, un petit morceau de chair à saucis
savanna hawk	Buse roussâtre (Buteogallus meridionalis)
save europe	Dogwhistle néo-nazi invitant à l’expulsion
save face	Sauver l’honneur
saving grace	Qualité qui compense un ou plusieurs autre
savings account	Compte d’épargne
savings and loan association	Caisse d’épargne
saviour child	Enfant donneur
saviour sibling	Enfant donneur
sawtooth eel	Membre d’une famille d’anguilles, de nom s
sawtooth roof	Dents-de-scie
saxophone lung	Pneumopathie d’hypersensibilité déclenchée
say again	(Say again ?) Pardon ?; → voir say et again; Répétez
say gex	Relation sexuelle homosexuelle
say goodbye	Dire adieu, faire ses adieux, prendre cong
